,RecoDataeta_predicted
16498,111364.87
16499,270642.97
16500,101171.52
16501,89198.6
16502,93993.195
16503,213663.12
16504,97406.695
16505,133367.64
16506,157006.11
16507,113.58513
16508,86316.234
16509,113.58513
16510,140939.81
16511,158741.11
16512,109467.46
16513,113.58513
16514,99966.74
16515,86239.555
16516,149197.8
16517,99752.41
16518,127630.36
16519,92622.71
16520,109977.125
16521,113.58513
16522,113.58513
16523,82093.55
16524,97485.51
16525,110316.805
16526,80651.586
16527,119239.56
16528,113.58513
16529,82339.66
16530,109552.08
16531,103350.3
16532,112553.56
16533,162147.36
16534,131155.98
16535,124537.83
16536,200598.8
16537,85735.234
16538,213878.52
16539,113.58513
16540,140020.92
16541,114896.17
16542,118175.62
16543,91932.15
16544,113.58513
16545,212142.47
16546,113.58513
16547,125577.29
16548,98099.36
16549,107495.39
16550,189817.55
16551,140566.56
16552,122091.05
16553,95169.555
16554,87099.93
16555,113.58513
16556,139612.83
16557,166079.16
16558,109192.26
16559,255251.16
16560,113.58513
16561,93500.59
16562,239691.25
16563,113.58513
16564,119555.195
16565,170748.08
16566,118511.55
16567,85646.266
16568,133160.88
16569,113.58513
16570,81395.445
16571,86109.7
16572,236919.67
16573,212664.16
16574,103135.91
16575,113.58513
16576,141870.9
16577,118255.72
16578,118476.38
16579,93022.08
16580,110515.78
16581,139812.86
16582,100295.0
16583,110843.13
16584,90306.83
16585,113.58513
16586,99686.7
16587,114094.17
16588,113.58513
16589,113.58513
16590,340700.56
16591,148808.47
16592,164514.34
16593,133943.92
16594,111034.59
16595,125990.17
16596,117100.95
16597,85901.74
16598,155371.1
16599,113.58513
16600,107175.26
16601,86035.16
16602,122271.81
16603,85797.12
16604,246484.2
16605,120652.14
16606,85221.69
16607,113.58513
16608,79058.516
16609,164546.48
16610,102867.6
16611,138570.7
16612,117670.695
16613,128593.875
16614,111249.56
16615,249614.11
16616,105179.1
16617,206878.92
16618,101516.84
16619,139251.2
16620,156219.86
16621,113.58513
16622,187813.22
16623,113.58513
16624,132321.9
16625,165486.47
16626,113.58513
16627,100862.1
16628,141887.67
16629,78100.125
16630,169737.95
16631,144158.89
16632,138234.12
16633,113.58513
16634,82123.02
16635,113.58513
16636,105679.26
16637,119295.734
16638,93677.84
16639,96187.22
16640,120921.12
16641,90000.734
16642,113.58513
16643,109763.65
16644,122610.54
16645,95607.625
16646,113196.67
16647,113.58513
16648,92219.65
16649,106726.17
16650,113.58513
16651,113.58513
16652,131724.83
16653,132794.67
16654,100621.39
16655,113.58513
16656,113.58513
16657,106195.555
16658,125550.99
16659,101583.31
16660,103118.7
16661,132554.98
16662,235717.6
16663,157535.19
16664,134132.62
16665,121774.516
16666,116030.93
16667,113489.11
16668,85479.92
16669,113.58513
16670,187522.62
16671,82399.71
16672,190518.67
16673,167326.42
16674,111730.74
16675,97424.85
16676,113.58513
16677,111464.56
16678,131717.56
16679,113.58513
16680,96756.46
16681,113.58513
16682,102581.695
16683,113.58513
16684,123983.805
16685,123345.76
16686,90338.85
16687,251026.36
16688,139042.48
16689,242560.53
16690,152569.2
16691,115428.06
16692,97890.34
16693,86396.47
16694,110709.19
16695,97149.09
16696,145080.98
16697,271471.53
16698,87100.99
16699,124011.82
16700,133641.6
16701,188739.02
16702,131210.17
16703,123635.33
16704,131393.44
16705,113.58513
16706,148296.67
16707,108185.99
16708,123943.76
16709,113.58513
16710,115183.82
16711,113.58513
16712,146597.27
16713,70859.33
16714,113.58513
16715,160650.66
16716,113.58513
16717,137250.14
16718,200776.39
16719,113.58513
16720,90866.01
16721,99599.14
16722,102458.19
16723,122667.734
16724,93616.25
16725,102621.26
16726,102971.35
16727,102234.87
16728,113.58513
16729,252592.75
16730,113.58513
16731,112794.65
16732,253771.75
16733,91316.484
16734,113.58513
16735,192375.77
16736,105743.0
16737,82435.93
16738,196724.94
16739,131566.17
16740,124182.35
16741,113.58513
16742,85706.586
16743,113.58513
16744,113.58513
16745,132338.98
16746,92801.38
16747,125955.42
16748,121515.61
16749,99563.62
16750,117170.34
16751,113.58513
16752,118753.664
16753,134504.14
16754,200148.67
16755,133052.22
16756,113.58513
16757,216613.33
16758,113.58513
16759,92457.57
16760,123655.51
16761,113.58513
16762,97799.95
16763,113.58513
16764,81232.63
16765,113.58513
16766,172928.89
16767,131664.55
16768,84496.0
16769,118489.56
16770,85083.71
16771,86148.95
16772,98052.63
16773,113.58513
16774,134333.38
16775,113.58513
16776,86236.07
16777,84977.11
16778,113.58513
16779,174299.47
16780,129162.56
16781,76515.62
16782,87275.195
16783,109289.17
16784,80636.35
16785,129754.836
16786,83296.92
16787,113.58513
16788,80302.16
16789,181284.55
16790,113.58513
16791,113.58513
16792,105012.65
16793,184438.44
16794,147599.89
16795,90099.51
16796,82054.88
16797,277808.97
16798,215184.1
16799,157963.11
16800,113.58513
16801,144667.77
16802,83205.62
16803,131390.88
16804,111107.41
16805,131831.94
16806,92546.49
16807,113.58513
16808,113.58513
16809,89768.99
16810,96541.586
16811,113.58513
16812,113.58513
16813,146704.7
16814,110604.09
16815,102787.445
16816,109440.39
16817,113.58513
16818,113.58513
16819,169491.16
16820,120431.07
16821,140299.97
16822,104609.72
16823,117115.36
16824,109641.336
16825,141055.6
16826,103097.86
16827,240468.89
16828,107695.85
16829,84680.445
16830,148840.86
16831,103776.34
16832,94888.13
16833,87699.016
16834,100307.984
16835,232437.61
16836,130973.055
16837,109468.18
16838,141489.88
16839,127940.1
16840,95529.21
16841,152606.4
16842,78897.6
16843,81212.734
16844,113.58513
16845,143291.08
16846,81886.92
16847,108570.95
16848,107108.55
16849,125713.37
16850,93378.06
16851,85497.39
16852,111668.57
16853,87720.5
16854,81363.31
16855,84953.07
16856,113.58513
16857,111742.375
16858,76202.03
16859,428033.66
16860,95268.35
16861,95724.59
16862,133638.08
16863,209982.67
16864,113.58513
16865,86920.43
16866,113.58513
16867,96756.625
16868,150530.56
16869,106846.33
16870,101271.6
16871,118207.5
16872,113.58513
16873,132047.33
16874,218472.67
16875,111054.4
16876,248304.11
16877,113.58513
16878,114873.766
16879,148010.47
16880,87010.3
16881,86439.305
16882,134810.0
16883,148166.23
16884,135393.19
16885,113.58513
16886,91867.9
16887,157186.86
16888,184428.14
16889,175284.33
16890,117723.36
16891,121922.07
16892,95751.82
16893,142248.84
16894,121565.44
16895,82100.37
16896,106287.01
16897,144034.23
16898,124017.445
16899,125754.55
16900,98931.8
16901,120841.3
16902,128916.7
16903,144458.88
16904,87082.24
16905,113.58513
16906,134488.48
16907,152206.62
16908,115653.086
16909,87305.125
16910,112601.74
16911,85632.61
16912,101576.72
16913,166682.23
16914,93833.35
16915,113.58513
16916,107601.11
16917,131065.555
16918,100498.8
16919,150574.77
16920,113.58513
16921,119040.78
16922,113.58513
16923,84232.74
16924,93653.95
16925,116948.414
16926,81309.484
16927,148910.03
16928,117611.13
16929,158738.62
16930,271344.34
16931,195172.72
16932,98665.414
16933,136096.06
16934,98998.06
16935,113.58513
16936,113.58513
16937,118461.16
16938,170302.72
16939,83962.695
16940,113.58513
16941,202316.52
16942,93202.09
16943,126861.766
16944,101060.41
16945,92055.67
16946,156425.84
16947,107204.94
16948,118768.08
16949,128734.77
16950,132795.86
16951,102241.55
16952,113.58513
16953,258714.23
16954,105582.17
16955,179944.25
16956,143475.42
16957,140374.75
16958,157501.05
16959,123878.914
16960,117790.516
16961,113.58513
16962,113.58513
16963,142974.58
16964,219758.67
16965,113.58513
16966,134657.33
16967,89801.74
16968,117430.86
16969,113.58513
16970,139073.48
16971,81054.99
16972,137885.97
16973,85907.805
16974,82959.17
16975,113.58513
16976,82249.63
16977,162342.42
16978,113.58513
16979,106840.484
16980,117654.836
16981,114221.9
16982,100066.06
16983,113.58513
16984,267734.25
16985,113855.164
16986,117057.28
16987,140121.12
16988,106974.28
16989,107716.06
16990,224664.94
16991,83117.26
16992,98856.88
16993,233350.89
16994,81978.11
16995,113.58513
16996,110133.34
16997,113.58513
16998,167464.94
16999,120771.76
17000,113.58513
17001,98147.11
17002,113.58513
17003,129636.92
17004,105986.98
17005,105655.16
17006,77115.94
17007,187644.12
17008,88863.79
17009,113.58513
17010,80593.49
17011,192577.03
17012,113.58513
17013,111205.68
17014,112690.88
17015,207971.52
17016,89522.74
17017,97436.83
17018,113.58513
17019,189554.02
17020,158307.64
17021,135302.8
17022,203459.03
17023,164985.14
17024,114802.94
17025,105813.34
17026,164267.9
17027,102612.3
17028,113.58513
17029,280819.5
17030,85874.24
17031,81495.09
17032,117591.0
17033,180026.94
17034,91818.85
17035,112167.14
17036,100138.984
17037,80791.68
17038,79885.53
17039,110047.19
17040,229318.61
17041,113.58513
17042,124545.6
17043,86042.03
17044,290480.2
17045,88270.86
17046,100072.76
17047,92933.53
17048,96229.88
17049,113.58513
17050,148217.38
17051,90359.695
17052,90465.77
17053,111637.03
17054,113.58513
17055,107435.95
17056,103212.266
17057,113.58513
17058,89068.34
17059,88121.305
17060,117660.77
17061,109964.41
17062,166002.48
17063,136129.58
17064,101409.125
17065,142720.4
17066,220477.39
17067,113.58513
17068,92576.97
17069,113.58513
17070,94672.2
17071,90054.4
17072,117162.38
17073,97436.57
17074,113.58513
17075,204699.8
17076,97240.516
17077,93558.25
17078,136028.25
17079,94651.54
17080,113.58513
17081,157232.38
17082,194690.33
17083,148264.16
17084,132833.0
17085,113.58513
17086,113.58513
17087,107906.34
17088,113.58513
17089,292086.66
17090,139633.03
17091,91841.46
17092,197759.94
17093,125920.61
17094,87379.45
17095,191606.84
17096,86222.79
17097,113.58513
17098,113.58513
17099,108662.35
17100,124950.164
17101,87159.83
17102,98505.66
17103,113.58513
17104,113.58513
17105,102772.57
17106,170361.42
17107,169536.8
17108,91377.34
17109,102332.695
17110,100744.34
17111,130966.06
17112,105866.43
17113,166372.16
17114,115174.664
17115,111436.35
17116,82972.836
17117,134041.42
17118,253856.52
17119,110522.336
17120,109094.72
17121,120132.43
17122,215675.08
17123,89248.37
17124,244244.45
17125,94319.51
17126,87979.29
17127,150409.52
17128,131909.86
17129,79009.61
17130,146169.48
17131,113.58513
17132,76964.05
17133,97197.01
17134,196066.66
17135,90353.57
17136,250918.61
17137,113.58513
17138,113.58513
17139,134859.25
17140,85921.82
17141,110821.19
17142,91688.54
17143,87753.22
17144,90075.3
17145,95983.42
17146,105247.44
17147,122671.39
17148,83218.805
17149,80324.805
17150,141877.69
17151,84154.22
17152,173007.17
17153,99423.94
17154,97557.78
17155,89115.96
17156,89607.01
17157,117299.2
17158,91185.586
17159,113.58513
17160,113.58513
17161,123826.14
17162,111038.01
17163,96985.3
17164,92480.09
17165,72854.78
17166,85889.07
17167,127552.336
17168,83327.96
17169,174350.58
17170,91208.56
17171,121106.28
17172,143855.36
17173,120300.67
17174,143678.12
17175,127549.2
17176,99542.414
17177,105690.88
17178,117935.89
17179,110283.24
17180,97136.94
17181,178246.89
17182,176241.78
17183,113.58513
17184,124511.92
17185,117206.53
17186,91533.59
17187,103011.21
17188,83812.02
17189,154752.58
17190,200939.7
17191,137021.5
17192,118985.52
17193,131313.38
17194,87251.97
17195,88291.23
17196,113.58513
17197,137443.64
17198,143119.1
17199,128721.03
17200,179126.81
17201,139891.4
17202,97369.64
17203,183200.5
17204,104885.945
17205,113.58513
17206,113.58513
17207,146852.55
17208,107131.99
17209,92167.01
17210,94082.41
17211,127421.52
17212,113013.74
17213,88667.05
17214,130226.76
17215,113.58513
17216,113.58513
17217,247986.62
17218,110258.375
17219,114438.76
17220,107462.35
17221,151802.17
17222,145540.62
17223,88169.67
17224,84037.97
17225,96297.61
17226,156715.75
17227,113.58513
17228,113.58513
17229,113.58513
17230,99207.58
17231,141639.28
17232,96701.94
17233,284309.78
17234,114622.51
17235,81901.95
17236,95346.086
17237,81738.8
17238,113.58513
17239,102805.58
17240,105239.805
17241,109976.57
17242,230585.27
17243,114929.63
17244,82581.445
17245,146272.27
17246,141478.52
17247,113.58513
17248,189439.12
17249,158675.7
17250,113.58513
17251,128703.445
17252,120568.46
17253,118893.04
17254,113.58513
17255,113.58513
17256,143909.42
17257,101379.125
17258,141177.58
17259,153522.55
17260,124739.63
17261,163060.42
17262,97974.46
17263,91843.1
17264,113.58513
17265,139732.92
17266,116884.3
17267,135961.64
17268,431311.25
17269,505045.66
17270,116636.914
17271,97151.234
17272,111070.336
17273,109323.76
17274,326984.12
17275,116413.914
17276,154211.06
17277,154035.7
17278,113.58513
17279,78888.91
17280,113.58513
17281,113.58513
17282,91949.234
17283,222555.33
17284,88986.07
17285,104469.73
17286,107005.67
17287,101986.39
17288,113.58513
17289,197389.19
17290,158776.66
17291,113.58513
17292,211115.17
17293,152293.38
17294,298593.53
17295,103461.37
17296,118686.07
17297,119724.5
17298,107527.24
17299,85725.02
17300,118009.64
17301,277903.5
17302,113.58513
17303,110282.586
17304,169326.83
17305,87875.53
17306,113.58513
17307,133046.05
17308,222585.2
17309,229405.61
17310,86607.71
17311,81061.375
17312,427466.4
17313,124833.195
17314,113.58513
17315,146807.22
17316,140280.73
17317,95381.695
17318,86983.48
17319,106644.305
17320,620242.94
17321,113.58513
17322,253934.06
17323,110109.82
17324,113.58513
17325,124652.26
17326,126674.3
17327,96512.555
17328,155127.14
17329,97257.17
17330,136790.08
17331,113.58513
17332,82029.74
17333,113.58513
17334,104719.414
17335,82327.62
17336,122340.92
17337,104412.55
17338,380271.25
17339,307001.3
17340,98828.66
17341,113.58513
17342,188194.69
17343,96709.14
17344,87853.86
17345,92974.92
17346,85030.88
17347,113.58513
17348,142423.05
17349,175586.42
17350,97201.87
17351,113.58513
17352,421727.0
17353,113.58513
17354,97064.22
17355,92456.74
17356,113204.74
17357,118113.28
17358,129194.29
17359,113.58513
17360,99550.57
17361,125201.92
17362,127516.234
17363,157613.28
17364,114137.07
17365,83265.14
17366,98696.484
17367,93755.42
17368,146128.75
17369,90596.305
17370,205571.6
17371,91916.72
17372,170788.98
17373,139450.9
17374,99844.83
17375,113.58513
17376,84877.914
17377,85682.78
17378,141366.55
17379,276344.44
17380,141103.05
17381,112656.91
17382,141769.94
17383,135861.12
17384,113.58513
17385,233972.89
17386,113.58513
17387,129724.055
17388,113.58513
17389,132413.02
17390,244626.4
17391,122276.24
17392,109473.08
17393,84928.75
17394,75276.51
17395,126495.4
17396,113.58513
17397,109694.3
17398,195901.03
17399,243371.16
17400,85981.61
17401,113.58513
17402,205043.61
17403,82728.78
17404,77789.336
17405,308336.75
17406,84509.58
17407,99598.09
17408,113.58513
17409,111725.96
17410,106837.52
17411,128861.0
17412,144406.6
17413,204731.19
17414,156434.58
17415,113.58513
17416,104203.734
17417,88660.96
17418,113.58513
17419,118785.11
17420,263922.16
17421,150830.14
17422,163230.42
17423,119582.64
17424,113.58513
17425,139343.33
17426,129844.65
17427,120580.82
17428,82044.29
17429,103980.08
17430,130222.09
17431,82451.09
17432,119077.62
17433,87247.08
17434,161101.23
17435,183766.05
17436,113.58513
17437,90228.914
17438,95028.33
17439,104492.79
17440,94091.4
17441,113.58513
17442,116426.38
17443,149836.14
17444,88382.25
17445,113.58513
17446,113.58513
17447,113.58513
17448,106265.28
17449,246443.0
17450,164418.25
17451,113.58513
17452,165275.03
17453,97235.73
17454,226858.56
17455,113.58513
17456,221828.16
17457,107722.08
17458,104677.945
17459,114408.0
17460,113.58513
17461,113.58513
17462,137912.77
17463,92142.59
17464,89477.86
17465,82078.42
17466,208255.25
17467,100926.14
17468,91359.695
17469,81722.61
17470,89157.9
17471,95166.42
17472,150389.94
17473,122107.305
17474,82133.13
17475,106230.04
17476,85146.17
17477,113.58513
17478,208640.92
17479,124256.664
17480,153999.23
17481,135530.02
17482,87452.69
17483,173776.16
17484,140678.52
17485,76564.48
17486,84892.24
17487,86477.375
17488,81286.09
17489,113.58513
17490,113599.72
17491,113.58513
17492,113.58513
17493,172741.98
17494,76004.17
17495,153850.45
17496,113.58513
17497,113.58513
17498,197887.55
17499,140402.27
17500,92094.12
17501,89179.17
17502,129943.77
17503,94525.99
17504,81010.46
17505,177245.95
17506,113.58513
17507,93594.33
17508,108900.34
17509,113.58513
17510,127228.53
17511,96136.94
17512,141524.66
17513,85483.58
17514,222297.19
17515,113.58513
17516,185884.67
17517,76082.95
17518,87259.18
17519,262706.03
17520,356586.25
17521,113.58513
17522,87821.41
17523,208849.14
17524,82968.21
17525,107762.83
17526,150772.8
17527,126618.41
17528,113.58513
17529,85772.6
17530,113.58513
17531,150940.0
17532,88418.914
17533,96301.48
17534,81644.086
17535,113.58513
17536,143561.98
17537,152871.88
17538,257424.86
17539,113.58513
17540,103547.305
17541,85236.48
17542,163162.62
17543,205089.69
17544,116128.086
17545,113099.625
17546,92059.71
17547,131309.9
17548,205508.83
17549,104551.5
17550,126618.836
17551,110007.03
17552,112005.8
17553,117966.73
17554,110789.29
17555,82362.445
17556,147090.66
17557,72048.27
17558,82726.21
17559,197942.47
17560,96562.06
17561,113.58513
17562,113.58513
17563,115050.37
17564,113.58513
17565,126682.32
17566,102405.35
17567,118570.05
17568,93108.05
17569,141553.72
17570,88901.03
17571,113.58513
17572,113.58513
17573,113.58513
17574,127237.555
17575,318080.1
17576,117382.14
17577,88513.29
17578,158974.06
17579,126459.35
17580,116221.38
17581,113.58513
17582,113.58513
17583,96859.11
17584,179097.78
17585,113.58513
17586,83237.13
17587,88773.51
17588,96751.27
17589,102191.945
17590,135688.28
17591,82772.836
17592,194270.42
17593,104203.37
17594,129372.375
17595,113.58513
17596,113.58513
17597,111045.12
17598,113.58513
17599,101510.56
17600,113.58513
17601,131633.25
17602,100429.16
17603,82866.01
17604,115712.945
17605,99307.82
17606,101617.03
17607,105751.45
17608,159591.88
17609,107176.234
17610,113.58513
17611,96539.734
17612,97561.69
17613,106620.83
17614,136702.11
17615,81476.0
17616,99636.39
17617,88521.23
17618,113.58513
17619,121611.2
17620,159074.86
17621,93021.96
17622,121219.99
17623,155533.98
17624,164259.12
17625,105109.695
17626,88891.95
17627,91334.63
17628,111182.04
17629,142552.62
17630,82671.73
17631,94880.336
17632,113.58513
17633,287949.72
17634,131614.98
17635,112125.414
17636,167769.75
17637,97909.82
17638,92770.19
17639,212929.39
17640,113.58513
17641,113.58513
17642,91330.32
17643,113.58513
17644,110376.11
17645,515814.3
17646,89866.77
17647,217694.0
17648,86816.87
17649,157109.94
17650,125184.914
17651,344085.2
17652,105405.484
17653,113.58513
17654,113.58513
17655,79420.23
17656,103248.22
17657,113.58513
17658,130142.65
17659,219693.5
17660,140680.88
17661,108238.375
17662,117676.86
17663,109822.04
17664,146360.47
17665,113.58513
17666,96160.25
17667,88566.75
17668,108938.55
17669,174453.1
17670,248099.31
17671,120958.375
17672,113.58513
17673,396675.6
17674,113.58513
17675,113.58513
17676,77732.73
17677,112636.016
17678,151098.36
17679,109517.86
17680,246491.47
17681,99741.586
17682,154565.7
17683,139296.39
17684,113.58513
17685,116066.88
17686,102034.3
17687,87955.086
17688,113.58513
17689,103964.4
17690,113.58513
17691,148247.7
17692,111810.9
17693,84764.35
17694,98969.195
17695,91706.875
17696,86464.5
17697,92126.766
17698,117113.92
17699,113.58513
17700,109491.35
17701,104737.0
17702,82164.53
17703,114559.96
17704,113.58513
17705,121288.66
17706,113.58513
17707,92917.414
17708,96400.76
17709,102361.31
17710,102389.64
17711,114618.555
17712,113.58513
17713,96027.14
17714,128696.59
17715,119295.61
17716,125179.234
17717,161016.8
17718,101573.92
17719,179410.08
17720,107630.984
17721,105272.24
17722,127262.87
17723,135644.33
17724,113.58513
17725,139416.34
17726,134566.12
17727,113.58513
17728,115760.23
17729,85468.17
17730,73925.625
17731,87314.57
17732,89919.91
17733,87928.39
17734,113.58513
17735,148352.4
17736,112559.875
17737,113.58513
17738,203651.11
17739,111216.53
17740,153313.33
17741,85280.97
17742,145295.42
17743,90856.6
17744,100538.445
17745,198605.45
17746,85105.17
17747,95596.55
17748,113.58513
17749,113.58513
17750,113.58513
17751,83244.03
17752,81295.74
17753,93581.96
17754,86496.08
17755,184654.94
17756,113.58513
17757,113291.17
17758,112348.95
17759,132306.94
17760,366446.53
17761,87672.98
17762,151353.52
17763,142963.56
17764,107408.016
17765,202487.94
17766,113.58513
17767,149519.52
17768,124683.97
17769,113.58513
17770,81423.84
17771,141374.75
17772,124276.516
17773,82940.97
17774,116570.81
17775,143655.08
17776,85586.336
17777,113.58513
17778,113.58513
17779,111673.18
17780,140818.78
17781,87505.08
17782,214004.17
17783,96428.125
17784,81413.945
17785,147143.69
17786,155304.58
17787,179514.75
17788,206814.88
17789,113.58513
17790,116551.625
17791,92503.63
17792,207961.34
17793,97430.586
17794,99709.96
17795,98555.75
17796,164016.4
17797,113.58513
17798,82866.2
17799,99448.3
17800,113.58513
17801,113.58513
17802,348183.3
17803,106186.836
17804,116658.46
17805,116266.984
17806,132640.33
17807,149696.22
17808,178324.86
17809,110116.5
17810,82056.49
17811,93841.234
17812,141881.23
17813,89702.39
17814,183178.78
17815,90207.43
17816,192469.75
17817,263531.7
17818,114455.38
17819,175361.73
17820,113.58513
17821,113.58513
17822,110897.39
17823,241021.61
17824,97359.625
17825,250540.3
17826,113.58513
17827,136582.86
17828,94672.11
17829,96366.72
17830,91489.42
17831,120485.51
17832,88671.19
17833,155743.42
17834,118725.05
17835,111006.086
17836,128872.88
17837,114519.81
17838,113.58513
17839,267355.6
17840,162504.08
17841,79482.07
17842,327492.34
17843,161043.88
17844,258625.1
17845,119042.18
17846,98151.37
17847,90114.71
17848,107862.78
17849,183374.52
17850,91207.055
17851,136835.06
17852,88851.125
17853,140641.45
17854,83338.305
17855,85538.45
17856,94631.695
17857,84312.19
17858,96111.88
17859,99492.17
17860,98431.664
17861,113.58513
17862,130547.68
17863,90384.836
17864,139572.7
17865,189678.22
17866,91879.19
17867,163666.44
17868,259544.95
17869,72751.555
17870,220206.45
17871,175045.5
17872,113.58513
17873,94654.21
17874,113.58513
17875,102463.57
17876,111983.805
17877,89663.94
17878,83736.96
17879,113.58513
17880,148984.69
17881,173291.53
17882,105519.414
17883,105147.984
17884,106373.055
17885,128285.06
17886,92934.625
17887,103039.56
17888,92349.09
17889,103349.45
17890,117679.88
17891,100320.266
17892,84902.13
17893,97042.62
17894,142206.22
17895,153879.73
17896,125367.92
17897,113.58513
17898,82442.07
17899,108031.516
17900,113766.375
17901,105563.984
17902,92763.12
17903,162986.02
17904,117368.234
17905,111780.38
17906,80915.58
17907,91610.09
17908,137913.34
17909,168780.45
17910,103553.56
17911,131533.19
17912,129941.06
17913,132006.69
17914,102370.38
17915,112906.81
17916,102970.87
17917,113.58513
17918,99443.15
17919,114567.125
17920,140915.78
17921,115187.84
17922,88786.93
17923,117369.414
17924,145531.25
17925,101059.836
17926,186595.94
17927,115663.375
17928,78631.84
17929,83712.4
17930,113.58513
17931,114966.51
17932,99586.27
17933,238373.75
17934,111271.81
17935,99955.31
17936,152981.14
17937,129364.74
17938,113.58513
17939,113.58513
17940,85030.43
17941,113.58513
17942,94858.51
17943,145530.28
17944,123224.54
17945,166285.06
17946,113117.086
17947,113.58513
17948,119388.164
17949,109092.28
17950,103398.805
17951,121146.805
17952,113.58513
17953,120188.78
17954,115883.14
17955,95197.57
17956,86006.4
17957,148645.48
17958,127704.305
17959,411111.9
17960,98866.83
17961,110011.67
17962,113.58513
17963,82317.305
17964,113.58513
17965,164787.06
17966,98826.25
17967,94883.17
17968,106405.78
17969,98600.12
17970,113.58513
17971,177188.84
17972,131837.05
17973,132338.62
17974,134217.27
17975,113.58513
17976,113.58513
17977,113.58513
17978,110175.4
17979,95088.836
17980,84242.02
17981,113.58513
17982,113.58513
17983,113.58513
17984,96812.016
17985,95254.836
17986,113.58513
17987,108063.95
17988,113.58513
17989,117108.875
17990,320467.47
17991,129730.555
17992,81473.68
17993,181781.08
17994,86043.43
17995,124502.44
17996,113.58513
17997,210475.67
17998,95172.7
17999,113.58513
18000,207853.69
18001,102962.15
18002,94533.65
18003,107607.6
18004,113.58513
18005,106564.73
18006,71713.04
18007,113.58513
18008,78429.664
18009,152160.06
18010,113.58513
18011,81281.83
18012,113.58513
18013,100033.17
18014,368496.16
18015,89187.45
18016,113.58513
18017,185366.62
18018,86868.62
18019,113.58513
18020,147643.0
18021,368737.0
18022,277332.97
18023,111633.45
18024,113.58513
18025,128078.625
18026,161440.94
18027,412844.5
18028,132210.53
18029,124001.36
18030,122523.2
18031,89316.16
18032,199775.95
18033,113.58513
18034,139693.4
18035,113.58513
18036,86936.7
18037,107522.6
18038,131309.19
18039,173659.86
18040,137303.8
18041,92285.516
18042,133281.69
18043,86798.516
18044,105754.41
18045,113.58513
18046,106518.086
18047,113.58513
18048,123559.164
18049,94561.82
18050,198122.34
18051,80975.61
18052,113.58513
18053,89834.53
18054,88093.28
18055,85960.836
18056,150926.72
18057,87040.125
18058,113.58513
18059,255872.6
18060,100471.414
18061,181209.52
18062,83081.77
18063,82638.53
18064,113.58513
18065,138375.56
18066,188462.94
18067,113.58513
18068,113.58513
18069,446246.53
18070,247315.19
18071,113.58513
18072,111560.48
18073,113.58513
18074,110726.875
18075,95114.234
18076,104067.36
18077,109728.016
18078,81151.805
18079,113.58513
18080,113.58513
18081,99420.87
18082,134716.47
18083,86158.02
18084,111227.27
18085,102557.88
18086,155191.47
18087,113.58513
18088,239095.67
18089,81178.76
18090,126944.28
18091,113.58513
18092,75584.445
18093,113.58513
18094,109716.266
18095,104501.445
18096,113.58513
18097,118581.664
18098,118318.74
18099,108378.16
18100,175948.39
18101,250919.05
18102,105734.49
18103,147309.5
18104,132081.9
18105,108081.29
18106,85905.02
18107,113.58513
18108,135800.89
18109,124276.07
18110,175120.25
18111,76600.555
18112,110037.25
18113,111181.1
18114,123665.06
18115,84898.41
18116,111255.66
18117,222039.3
18118,100944.61
18119,161707.7
18120,145719.88
18121,113.58513
18122,316309.56
18123,276927.0
18124,126805.68
18125,87543.51
18126,88612.63
18127,113.58513
18128,142039.86
18129,113.58513
18130,113.58513
18131,78797.34
18132,115784.93
18133,134619.12
18134,110076.53
18135,97531.42
18136,82013.49
18137,105072.29
18138,231394.95
18139,173257.95
18140,113.58513
18141,150177.92
18142,113.58513
18143,82493.6
18144,83504.45
18145,111903.09
18146,203261.3
18147,103768.24
18148,185380.77
18149,113.58513
18150,113.58513
18151,143021.25
18152,135453.95
18153,154121.22
18154,109500.5
18155,152991.6
18156,109404.83
18157,79706.45
18158,115014.555
18159,142829.3
18160,146576.02
18161,92501.28
18162,117491.91
18163,150304.78
18164,145338.22
18165,113.58513
18166,202262.2
18167,122942.945
18168,129172.74
18169,108440.78
18170,98909.375
18171,81829.9
18172,113.58513
18173,129306.66
18174,130179.48
18175,113.58513
18176,97030.92
18177,147576.97
18178,181732.64
18179,113.58513
18180,87344.336
18181,109907.41
18182,113.58513
18183,94647.71
18184,107256.734
18185,189247.6
18186,113.58513
18187,98627.87
18188,96306.82
18189,127806.71
18190,113.58513
18191,170099.27
18192,109394.13
18193,113.58513
18194,143832.48
18195,127003.03
18196,113.58513
18197,83918.016
18198,91329.22
18199,142153.6
18200,93826.55
18201,96865.86
18202,147243.22
18203,140220.47
18204,103418.805
18205,112693.0
18206,95938.945
18207,97776.31
18208,243304.94
18209,148769.69
18210,116701.22
18211,84086.66
18212,200804.6
18213,88079.78
18214,215569.61
18215,111423.88
18216,113.58513
18217,116773.53
18218,103894.9
18219,113.58513
18220,140495.72
18221,113.58513
18222,161531.17
18223,79934.01
18224,88561.08
18225,113.58513
18226,113.58513
18227,129089.555
18228,93237.734
18229,247326.5
18230,195429.95
18231,109868.62
18232,117598.65
18233,195515.6
18234,113.58513
18235,84014.17
18236,219012.17
18237,113.58513
18238,181029.27
18239,178767.33
18240,103053.18
18241,119617.77
18242,150362.47
18243,81579.97
18244,113034.766
18245,94641.88
